Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
22-05-2017,1289.15,1299,1304,1237.35,1240,1242.15,1264.99,873873
23-05-2017,1242.15,1249.9,1265,1190.55,1230.7,1233.75,1231.01,1348383
24-05-2017,1233.75,1234,1254.9,1210,1225,1224.35,1231.39,787101
25-05-2017,1224.35,1230,1268,1228.25,1263,1258.85,1250.15,905807
26-05-2017,1258.85,1261.7,1326.7,1261.7,1314.85,1317.8,1305.26,1306793
29-05-2017,1317.8,1319.4,1333,1301.9,1309.95,1307.45,1318.58,652289
30-05-2017,1307.45,1305.2,1324.9,1303.7,1322.35,1321.55,1317.44,513005
31-05-2017,1321.55,1323,1334.9,1316.1,1329.4,1326.95,1326.64,726284
01-06-2017,1326.95,1334,1339,1320.25,1323.8,1327.35,1329.35,387968
02-06-2017,1327.35,1332.4,1365,1318,1362,1361.25,1346.17,668081
05-06-2017,1361.25,1368.55,1372.65,1348.05,1361.75,1363.1,1361.85,570009
06-06-2017,1363.1,1363.4,1367.9,1325,1333.65,1336.65,1342.1,601678
07-06-2017,1336.65,1341.1,1360,1335.1,1341.3,1343.15,1346.68,550988
08-06-2017,1343.15,1344.9,1372,1344.7,1360,1361.7,1360.76,570819
09-06-2017,1361.7,1358,1382,1343.7,1370,1376.85,1367.45,530582
12-06-2017,1376.85,1369.95,1383,1356.55,1369,1364.95,1367.4,370028
13-06-2017,1364.95,1374,1380,1361,1362,1371.5,1373.62,435644
14-06-2017,1371.5,1374.2,1375,1354,1360,1361,1365.29,634727
15-06-2017,1361,1361.1,1413,1352.2,1409.3,1405.25,1386.17,1569774
16-06-2017,1405.25,1415,1424.85,1403.3,1406,1410.3,1415.04,824516
19-06-2017,1410.3,1405.2,1421.7,1395.6,1400.1,1399.85,1405.58,426223
20-06-2017,1399.85,1407.7,1432.9,1395.05,1411.5,1409.6,1418.2,781161
21-06-2017,1409.6,1404.8,1426,1401,1419.9,1416.65,1416.69,449181
22-06-2017,1416.65,1419,1427,1395.3,1400,1401.8,1410.93,477586
23-06-2017,1401.8,1405,1415.5,1366,1400,1400.75,1391.87,620781
27-06-2017,1400.75,1400,1400,1336.75,1341,1349.95,1361.84,1053829
28-06-2017,1349.95,1341,1377,1313.9,1371,1372.35,1353.9,998218
29-06-2017,1372.35,1379,1394.85,1366.5,1369.65,1376.3,1381.08,726869
30-06-2017,1376.3,1367.6,1380,1352.5,1373.55,1373.1,1364,496260
03-07-2017,1373.1,1380,1390,1366.5,1384,1387.15,1380.67,446514
04-07-2017,1387.15,1390,1408.75,1376.55,1378,1379.55,1388.07,704342
05-07-2017,1379.55,1375,1407,1370.1,1399,1398.55,1391.6,643929
06-07-2017,1398.55,1398.9,1413.5,1392.35,1397.5,1399.3,1404.77,418130
07-07-2017,1399.3,1398.5,1403.6,1387.4,1393,1391.7,1395.07,202005
10-07-2017,1391.7,1451.55,1451.55,1395.1,1411.55,1412.8,1410.24,150018
11-07-2017,1412.8,1419.4,1431,1409.6,1422,1419.2,1422.27,665556
12-07-2017,1419.2,1424.5,1452,1420,1452,1443.7,1435.9,654934
13-07-2017,1443.7,1452,1489.5,1450.9,1482.1,1485.9,1473.08,1011798
14-07-2017,1485.9,1485,1508.65,1470.65,1495,1499.4,1488.5,570522
17-07-2017,1499.4,1504.95,1549.7,1488.05,1538.55,1538.5,1525.27,947006
18-07-2017,1538.5,1537.95,1545.15,1507,1514.95,1512.35,1524.5,501708
19-07-2017,1512.35,1519.65,1577.4,1515,1544,1541.85,1548.11,2655273
20-07-2017,1541.85,1551,1608,1547.1,1587.25,1595.35,1587.31,2169635
21-07-2017,1595.35,1598.9,1631.5,1585,1623,1621.35,1613.88,1380541
24-07-2017,1621.35,1633,1637.3,1587.95,1602,1597.4,1609.17,835475
25-07-2017,1597.4,1606.9,1632.9,1600,1632.7,1627.5,1621.22,813854
26-07-2017,1627.5,1636,1695.75,1630,1691.15,1687.15,1665.45,1475906
27-07-2017,1687.15,1704,1739.8,1671.1,1673.9,1679.35,1709.8,1955562
28-07-2017,1679.35,1672,1710.9,1662.55,1702.2,1701.35,1694.75,926268
31-07-2017,1701.35,1718,1724,1697.6,1705.65,1703.1,1708.39,576928
01-08-2017,1703.1,1709.9,1727.9,1706.05,1718,1716.25,1718.82,692591
02-08-2017,1716.25,1724.95,1726.2,1691.1,1705,1707.2,1708.87,396171
03-08-2017,1707.2,1714,1729,1698.05,1708,1701.75,1713.46,775709
04-08-2017,1701.75,1704.9,1730,1701.05,1729.55,1723.45,1714.61,710636
07-08-2017,1723.45,1735.5,1805.95,1729.6,1800,1798.15,1781.41,1504033
08-08-2017,1798.15,1813,1829.5,1772,1778,1779.8,1798.06,1761065
09-08-2017,1779.8,1769.9,1769.9,1682.55,1693,1697.7,1725.25,1899560
10-08-2017,1697.7,1680,1689.9,1610.05,1650,1635.6,1655.57,1835002
11-08-2017,1635.6,1590,1732.6,1590,1704.9,1695.4,1678.57,3505576
14-08-2017,1695.4,1721.3,1742.35,1705,1717,1710.9,1718.56,1311855
16-08-2017,1710.9,1730,1730,1683.2,1725,1721.35,1704.39,705754
17-08-2017,1721.35,1730,1762.5,1720.5,1722,1728.75,1740.6,729269
18-08-2017,1728.75,1710,1722.9,1688.5,1701,1704.95,1705.49,932335
21-08-2017,1704.95,1704.95,1731,1678.55,1685.2,1690.6,1712.76,1090057
22-08-2017,1690.6,1708,1713.6,1662.55,1683,1682.9,1690.26,654334
23-08-2017,1682.9,1695.9,1784.7,1695.9,1779,1779.3,1750.64,1825088
24-08-2017,1779.3,1791.4,1797.7,1752.8,1761.9,1760.1,1772.56,1324532
28-08-2017,1760.1,1773.5,1837.4,1767,1831,1829.95,1813.4,1347345
29-08-2017,1829.95,1835,1835,1762,1770,1773.4,1793,1482257
30-08-2017,1773.4,1798,1819.4,1777.05,1788,1788.05,1801.47,1064601
31-08-2017,1788.05,1797.4,1805.7,1770,1790,1781.9,1787.47,1116765
01-09-2017,1781.9,1790,1807,1790,1799.95,1799.95,1799.21,489396
04-09-2017,1799.95,1797.95,1820,1775.55,1801,1801.35,1798.73,658965
05-09-2017,1801.35,1809.85,1815.3,1784.55,1793,1794.4,1798.68,741229
06-09-2017,1794.4,1782,1883,1777.7,1859.7,1858.95,1845.35,2742892
07-09-2017,1858.95,1880,1985.9,1871.15,1963,1963.2,1927.47,4271734
08-09-2017,1963.2,1970,1974.95,1881,1888,1891.2,1912.28,2856329
11-09-2017,1891.2,1900,1935.45,1898.05,1921.3,1920.45,1921.36,1098804
12-09-2017,1920.45,1935,1935,1886.6,1894,1894.4,1897.68,1473997
13-09-2017,1894.4,1895,1924.7,1895,1910.6,1907.15,1911.94,810810
14-09-2017,1907.15,1913,1935.5,1901,1913.9,1909.9,1916.61,951870
15-09-2017,1909.9,1895.6,1912.1,1881.4,1903.55,1902.75,1897.94,922149
18-09-2017,1902.75,1916,1929.25,1906.6,1912.5,1911.65,1918.61,430947
19-09-2017,1911.65,1924.1,1928.7,1904.05,1912,1911.8,1916.78,598020
20-09-2017,1911.8,1918.8,1918.85,1900,1904.5,1904.9,1907.55,377551
21-09-2017,1904.9,1908,1926,1871.55,1916.6,1919.5,1900.63,754880
22-09-2017,1919.5,1910,1910,1847,1858,1863.15,1868.15,1772943
25-09-2017,1863.15,1859.95,1859.95,1759,1799.7,1796,1802.04,1826884
26-09-2017,1796,1796,1862.8,1780.95,1839,1840.1,1819.82,1044947
27-09-2017,1840.1,1859,1859,1795.25,1808.2,1806.75,1820.25,764148
28-09-2017,1806.75,1817,1855,1791,1840.2,1842.85,1836.41,3925555
29-09-2017,1842.85,1857.95,1875,1830.35,1836.1,1838.05,1857.6,1216964
03-10-2017,1838.05,1860,1873.5,1831.7,1872.95,1867.8,1856.41,975293
04-10-2017,1867.8,1879.95,1879.95,1852,1862,1862.65,1863.91,538069
05-10-2017,1862.65,1865,1885.5,1855.4,1867,1866.2,1872.35,398463
06-10-2017,1866.2,1880,1934.55,1868.4,1926,1923.6,1906.7,1227615
09-10-2017,1923.6,1928,1954,1916,1940.5,1941.3,1938.19,999574
10-10-2017,1941.3,1944,1959.4,1943,1949.75,1950.8,1950.94,517117
11-10-2017,1950.8,1967,1967,1901.95,1922.85,1923.55,1933.33,726978
12-10-2017,1923.55,1940,1957.75,1923,1953,1953.15,1939.04,1019350
13-10-2017,1953.15,1955.1,1973.7,1948.45,1953,1953.05,1955.5,849832
16-10-2017,1953.05,1966,1967,1875.35,1882.45,1886.3,1920.54,2652753
17-10-2017,1886.3,1880.25,1902,1856.4,1872,1867.1,1879.04,1782421
18-10-2017,1867.1,1870,1884,1848.65,1872.9,1868.5,1867.98,710046
19-10-2017,1868.5,1872.8,1872.8,1832,1839.25,1845.9,1854.36,169845
23-10-2017,1845.9,1845,1856.9,1812.2,1836.4,1833.75,1832.25,1011137
24-10-2017,1833.75,1848,1848,1816,1826,1826.05,1828.03,929872
25-10-2017,1826.05,1820,1820,1713.55,1731.9,1726.35,1747.97,2865279
26-10-2017,1726.35,1739,1766,1700.1,1754.1,1746.75,1742.35,1641262
27-10-2017,1746.75,1760.05,1828.65,1752.45,1823.5,1819,1803.07,1656079
30-10-2017,1819,1832,1836.25,1797.8,1804.3,1804.3,1812.83,563901
31-10-2017,1804.3,1787,1824.05,1774.55,1800.2,1800.6,1800.2,764883
01-11-2017,1800.6,1809.6,1819.7,1801,1804.15,1806.75,1809.47,468999
02-11-2017,1806.75,1815,1821.9,1802,1810,1810.2,1810.78,458603
03-11-2017,1810.2,1825,1845,1808.4,1833.65,1836.95,1827.91,769995
06-11-2017,1836.95,1818,1844.9,1811.8,1816.15,1822,1831.05,583097
07-11-2017,1822,1848,1848,1773.3,1798.85,1802.55,1797.15,769590
08-11-2017,1802.55,1794.55,1804.9,1771.55,1782.45,1775.7,1785,549567
09-11-2017,1775.7,1787.05,1793.4,1733,1753,1753,1757.93,866349
10-11-2017,1753,1731.1,1769,1731.1,1741,1745,1751.56,805954
13-11-2017,1745,1759.95,1759.95,1718.5,1728,1728.75,1736.25,544530
14-11-2017,1728.75,1731,1769.9,1720.2,1752,1754.9,1744.76,633554
15-11-2017,1754.9,1762.1,1763.95,1707.05,1719,1713.8,1721.57,926465
16-11-2017,1713.8,1725,1780.2,1716.5,1777.75,1764.25,1742.16,901089
17-11-2017,1764.25,1790,1817,1778.1,1780,1787.35,1796.68,943939
20-11-2017,1787.35,1786.8,1807.5,1770.05,1805,1805.25,1795.2,602115
21-11-2017,1805.25,1819,1822.75,1791.25,1807.8,1809.75,1809.44,495585
22-11-2017,1809.75,1816.7,1816.7,1768.55,1773.8,1773.95,1777.15,738204
23-11-2017,1773.95,1777,1782.45,1747,1762.6,1763.65,1764.01,587412
24-11-2017,1763.65,1773,1798.3,1764,1785.1,1790,1787.18,572947
27-11-2017,1790,1780,1784.3,1765,1772,1773.25,1773.47,573099
28-11-2017,1773.25,1772,1783.95,1762.5,1764.4,1766.4,1772.84,552962
29-11-2017,1766.4,1765,1777.95,1751,1755.4,1756.3,1760.9,687118
30-11-2017,1756.3,1754.85,1759.4,1722.35,1734.75,1727.05,1732.98,1304556
01-12-2017,1727.05,1737,1741.8,1705.3,1708,1711.6,1727.03,601822
04-12-2017,1711.6,1724,1724,1670.15,1675.8,1675.95,1682.06,802041
05-12-2017,1675.95,1675.95,1719,1661.05,1710,1707.4,1685.62,1109920
06-12-2017,1707.4,1699.95,1714.9,1662.5,1674.95,1671.45,1682.6,933213
07-12-2017,1671.45,1685,1690.15,1661,1672,1676.3,1678.22,986167
08-12-2017,1676.3,1685,1708.2,1683.3,1706,1702.25,1698.19,767714
11-12-2017,1702.25,1710,1720,1690.2,1708.95,1707.8,1706.63,616189
12-12-2017,1707.8,1705,1716,1690.1,1696.9,1699.25,1701.26,1051828
13-12-2017,1699.25,1694.75,1700.75,1661,1670,1671.8,1682.1,932378
14-12-2017,1671.8,1675,1698.9,1627.05,1692.5,1685.85,1656.79,1257072
15-12-2017,1685.85,1700,1739.7,1692,1725,1729.6,1715.37,1507279
18-12-2017,1729.6,1726,1773,1653.2,1754.9,1756.85,1746.21,1630170
19-12-2017,1756.85,1766,1770.85,1739.05,1760.05,1757.75,1752.46,707467
20-12-2017,1757.75,1765,1785,1750,1770,1770.4,1770.77,957893
21-12-2017,1770.4,1774.95,1774.95,1743.35,1755.5,1748.05,1754.27,896398
22-12-2017,1748.05,1756,1788.4,1750,1776.05,1782.45,1773.75,662716
26-12-2017,1782.45,1784.7,1795,1774.2,1788,1789.5,1787.1,494224
27-12-2017,1789.5,1797.2,1797.6,1762,1768.9,1770.95,1783.43,450413
28-12-2017,1770.95,1780,1782,1745.5,1749,1755.15,1764.13,886376
29-12-2017,1755.15,1749.25,1765.9,1748.15,1760,1756.7,1757.61,447507
01-01-2018,1756.7,1759.5,1760,1720.4,1733.85,1725.65,1735.49,535319
02-01-2018,1725.65,1739.7,1739.7,1710,1722,1724.65,1724.04,576208
03-01-2018,1724.65,1727,1738.35,1711,1714.55,1715.3,1721.42,416136
04-01-2018,1715.3,1725,1758.25,1714,1753.3,1754,1739.42,730147
05-01-2018,1754,1766,1821,1759.1,1818,1814.5,1788.55,984327
08-01-2018,1814.5,1820,1843,1820,1833.1,1836.85,1833.42,825022
09-01-2018,1836.85,1843,1843,1810,1810,1819.5,1826.33,512721
10-01-2018,1819.5,1820,1820.95,1794,1800,1802.2,1803.52,406791
11-01-2018,1802.2,1798,1798,1773.05,1780.9,1780.35,1784.12,818471
12-01-2018,1780.35,1783,1790.9,1751.15,1764.2,1770.1,1775.26,606316
15-01-2018,1770.1,1771,1794.9,1733,1737,1738.15,1758.11,847037
16-01-2018,1738.15,1745.8,1745.8,1684.6,1692,1687.35,1702.13,1076581
17-01-2018,1687.35,1695.1,1709.85,1665.7,1701.2,1701.2,1688.89,1199501
18-01-2018,1701.2,1712,1717.25,1654,1655.05,1660.7,1678.87,961692
19-01-2018,1660.7,1660.9,1711.25,1632.6,1706,1701.9,1676.09,974597
22-01-2018,1701.9,1714,1726,1678,1709.5,1706.35,1703.41,924498
23-01-2018,1706.35,1710,1718,1692.4,1711,1708.7,1704.03,1245493
24-01-2018,1708.7,1715,1746.85,1697.05,1739.75,1739.15,1732.5,1441313
25-01-2018,1739.15,1741,1741.9,1703.4,1714,1710.3,1715.96,880891
29-01-2018,1710.3,1711,1735.25,1710,1719.65,1715.3,1719.91,643137
30-01-2018,1715.3,1715,1718.95,1671,1677,1678.4,1695.08,680104
31-01-2018,1678.4,1657.45,1690,1645,1677,1677.85,1664.18,1332225
01-02-2018,1677.85,1681.8,1760,1644.75,1742.9,1729.45,1703.43,1939812
02-02-2018,1729.45,1708.05,1713,1620.2,1632.9,1628.9,1653.97,1645045
05-02-2018,1628.9,1600,1627.95,1546.5,1615,1604.95,1589.91,1472164
06-02-2018,1604.95,1530,1683.75,1511.2,1666,1662.15,1607.5,2109416
07-02-2018,1662.15,1680,1687,1620.6,1631,1641.65,1653.38,1466983
08-02-2018,1641.65,1654,1679,1638.05,1655,1662.15,1661.81,750746
09-02-2018,1662.15,1629.05,1655,1617.3,1638.55,1639.4,1641.4,703720
12-02-2018,1639.4,1645,1656,1635.3,1642,1643.8,1647.68,472115
14-02-2018,1643.8,1654,1696.95,1651.55,1664,1669.95,1679.72,1066036
15-02-2018,1669.95,1678.8,1711.85,1601.8,1679,1677.05,1683.78,1177116
16-02-2018,1677.05,1690,1703.95,1671.55,1672.5,1675.25,1686.57,947685
19-02-2018,1675.25,1675,1675,1623.55,1645.05,1642.7,1643.11,695310
20-02-2018,1642.7,1654.85,1657.7,1626,1626,1638.75,1642.29,583955
21-02-2018,1638.75,1658,1658,1587.3,1600,1596.45,1602.99,1689744
22-02-2018,1596.45,1588,1617.5,1576.45,1601,1600.35,1598.81,1050625
23-02-2018,1600.35,1606.8,1638,1602.35,1630,1633.4,1623.54,711474
26-02-2018,1633.4,1640,1679.8,1636.5,1674,1674.95,1657.34,1036659
27-02-2018,1674.95,1676,1679.95,1651,1652.15,1656.8,1660.67,605244
28-02-2018,1656.8,1644,1659.6,1629,1632.5,1640.25,1645.57,1756349
01-03-2018,1640.25,1635,1666,1628,1658.45,1659.35,1652.22,1238390
05-03-2018,1659.35,1660,1660,1621,1631.95,1636.95,1633.83,743779
06-03-2018,1636.95,1655,1671.85,1627.6,1628.75,1637.75,1652.31,944176
07-03-2018,1637.75,1641,1648.65,1606,1624.25,1618.35,1627.87,644577
08-03-2018,1618.35,1634.95,1637.9,1594.2,1628,1628.05,1617.85,663196
09-03-2018,1628.05,1635,1667.2,1616.45,1657.9,1654.2,1654.53,839718
12-03-2018,1654.2,1663,1681.9,1655.05,1664.5,1665.25,1665.45,486187
13-03-2018,1665.25,1665.5,1698.85,1663.6,1681,1680.7,1685.13,820802
14-03-2018,1680.7,1672,1720.9,1668.25,1719,1710.1,1686.47,848659
15-03-2018,1710.1,1715.1,1739.9,1714,1722.5,1726.25,1729.03,739187
16-03-2018,1726.25,1712,1724.65,1681.05,1692,1687.9,1698.56,1017699
19-03-2018,1687.9,1698.9,1698.9,1627,1628,1631.85,1649.23,848984
20-03-2018,1631.85,1627,1663.1,1615.2,1661.9,1657.3,1641.54,1318758
21-03-2018,1657.3,1674.5,1712,1665.5,1699.6,1704.55,1691.58,1131098
22-03-2018,1704.55,1708,1720,1690.15,1691.2,1695.6,1706.55,1153716
23-03-2018,1695.6,1655,1695,1655,1686.15,1685.3,1682.47,1088426
26-03-2018,1685.3,1698.9,1748,1686,1744.45,1741.6,1722.91,1288984
27-03-2018,1741.6,1750,1798,1749.8,1775.8,1772.45,1779.09,1670239
28-03-2018,1772.45,1777,1793,1760.8,1772.8,1767.55,1779.05,986960
02-04-2018,1767.55,1769,1825,1769,1824.7,1818.6,1801.28,633203
03-04-2018,1818.6,1820,1840,1801.6,1831.75,1834.25,1824.02,1049457
04-04-2018,1834.25,1840,1869.6,1836.7,1847,1850.2,1853.68,1793441
05-04-2018,1850.2,1866,1922.1,1866,1914,1915.6,1908.42,1385959
06-04-2018,1915.6,1919,1943.5,1908.85,1939,1937.6,1932.1,1612001
09-04-2018,1937.6,1942.6,1967.75,1930.25,1937.95,1944.25,1950.92,1131792
10-04-2018,1944.25,1950,1952.45,1913.65,1922,1926.05,1929.85,1013811
11-04-2018,1926.05,1926,1955,1891.4,1918,1924.65,1920.01,1188976
12-04-2018,1924.65,1923.75,1942.1,1911.05,1927.5,1929.35,1929.76,535354
13-04-2018,1929.35,1931,1948.85,1907.6,1918.8,1914.35,1923.62,592886
16-04-2018,1914.35,1913.95,1950,1897.55,1949,1943.3,1924.64,772723
17-04-2018,1943.3,1959.9,1959.9,1918,1935,1935.05,1935.99,696203
18-04-2018,1935.05,1946,1950.55,1921.3,1927.15,1926.85,1934.24,462905
19-04-2018,1926.85,1935,1935.5,1908.15,1910.55,1913.3,1917.66,632589
20-04-2018,1913.3,1907.8,1907.8,1850.15,1881,1880.4,1868.16,1226196
23-04-2018,1880.4,1880,1919.75,1860.8,1899,1899.35,1892.15,762125
24-04-2018,1899.35,1908,1933.25,1898.6,1926,1917.8,1916.44,784895
25-04-2018,1917.8,1925.95,1938.95,1888.65,1900,1899.85,1914.96,677675
26-04-2018,1899.85,1909,1915,1876.6,1907,1892.1,1894.52,1098339
27-04-2018,1892.1,1912,1915.45,1892.5,1903,1901.15,1902.29,641591
30-04-2018,1901.15,1924.9,1924.9,1894.8,1904.8,1907.7,1909.05,647210
02-05-2018,1907.7,1909,1936.75,1900,1903.1,1905.1,1920.59,687083
03-05-2018,1905.1,1905.05,1906.75,1862.6,1879,1874.3,1881.92,471750
04-05-2018,1874.3,1880,1893.25,1851.65,1866,1857.4,1869.59,562177
07-05-2018,1857.4,1865,1902,1856.05,1892,1895.45,1882.65,485519
08-05-2018,1895.45,1898.5,1898.5,1860,1875,1868.4,1873.63,669757
09-05-2018,1868.4,1875.1,1875.1,1845,1848,1849.1,1854.12,645553
10-05-2018,1849.1,1852,1861.45,1818,1836,1837.4,1836.31,588792
11-05-2018,1837.4,1845,1880.75,1828.1,1855,1861.5,1865.82,483249
14-05-2018,1861.5,1863.1,1883.95,1842.95,1856.7,1864.5,1865.99,642971
15-05-2018,1864.5,1865.25,1933.5,1854.5,1900,1901.95,1905.25,1570302
16-05-2018,1901.95,1892.5,1929,1872.9,1929,1919.95,1908.26,952836
17-05-2018,1919.95,1930,2087.8,1906.1,2067.95,2066.5,2003.37,5581203
18-05-2018,2066.5,2069.9,2171.75,2065.65,2139,2149.65,2126.79,8316734
21-05-2018,2149.65,2125,2149,2080.55,2114.9,2105.45,2105.9,2376823
22-05-2018,2105.45,2111,2177.9,2110,2146,2149.3,2155.28,1963373
23-05-2018,2149.3,2148,2148,2066.2,2079.85,2078.4,2099.34,1443827
24-05-2018,2078.4,2095.5,2109.8,2068,2109,2094.75,2086.16,840932
25-05-2018,2094.75,2107,2151.9,2103.5,2120,2116,2128.68,1342145
28-05-2018,2116,2125,2138,2086.25,2096.2,2094.95,2105.35,806190
29-05-2018,2094.95,2105,2107,2065.05,2080,2077.1,2085.25,727259
30-05-2018,2077.1,2063.3,2130,2056.25,2130,2118.65,2100.07,1251508
31-05-2018,2118.65,2142.5,2145,2101,2111.35,2109.9,2121.83,1323397
01-06-2018,2109.9,2120,2120,2065.8,2078,2077.4,2088.53,604574
04-06-2018,2077.4,2090.2,2098.75,2055.3,2057,2062.85,2073.84,513152
05-06-2018,2062.85,2065,2119.55,2055,2114.25,2100.6,2083.92,816879
06-06-2018,2100.6,2122,2172.9,2107,2168.25,2160.65,2142.7,1802977
07-06-2018,2160.65,2172,2197.2,2160.15,2167,2169.45,2181.8,1489413
08-06-2018,2169.45,2164.9,2219.95,2147.05,2210,2186.85,2190.2,3039595
11-06-2018,2186.85,2210,2258.5,2196.2,2250,2250.3,2236.24,2059581
12-06-2018,2250.3,2255,2277,2236,2263,2261.25,2258.87,1655167
13-06-2018,2261.25,2270,2271.6,2225.7,2233.2,2231.05,2242.65,1095372
14-06-2018,2231.05,2235,2252,2197,2251.7,2243.25,2220.71,1321341
15-06-2018,2243.25,2250,2291.55,2231.1,2279,2283.6,2273.28,1637500
18-06-2018,2283.6,2272,2296,2234.2,2239.65,2243.15,2265.07,1126877
19-06-2018,2243.15,2235,2281,2227.05,2269.45,2270.6,2268.85,1151582
20-06-2018,2270.6,2274.95,2302.1,2261.15,2268.7,2267.8,2284.95,1127273
21-06-2018,2267.8,2277,2288,2250.1,2257.2,2257.45,2267.69,717023
22-06-2018,2257.45,2267,2342,2250.55,2342,2336.05,2305.72,1714224
25-06-2018,2336.05,2342,2399,2334,2385.05,2390.6,2379.12,2393535
26-06-2018,2390.6,2385,2419.15,2344.55,2367,2367.35,2376.65,2337942
27-06-2018,2367.35,2379.8,2379.8,2322.55,2336,2335.5,2339.39,1069126
28-06-2018,2335.5,2337,2348,2253.8,2290,2274.7,2295.23,1713003
29-06-2018,2274.7,2282.1,2320,2270.6,2299,2296.35,2298.76,1378421
02-07-2018,2296.35,2300,2314.7,2281.1,2302.9,2299.55,2298.32,840376
03-07-2018,2299.55,2305,2334,2285.75,2326.9,2321.1,2313.4,810667
04-07-2018,2321.1,2333,2345,2306.55,2326.3,2331.4,2329.71,916379
05-07-2018,2331.4,2339,2349,2322.4,2329,2330.15,2335.77,688785
06-07-2018,2330.15,2338.8,2355,2324,2345.7,2345.7,2343.93,690617
09-07-2018,2345.7,2359,2363.2,2337,2344.45,2348.05,2350.69,551695
10-07-2018,2348.05,2360,2382,2350,2367,2366.35,2370.44,784134
11-07-2018,2366.35,2365.9,2382,2345,2354.3,2355.6,2364.85,594805
12-07-2018,2355.6,2375,2429,2360.35,2417.2,2415,2406.92,1396150
13-07-2018,2415,2433.85,2475,2422.2,2474,2468.6,2450.71,1390485
16-07-2018,2468.6,2475,2499.4,2460,2471,2472.3,2481.26,1172644
17-07-2018,2472.3,2475,2492.25,2435.6,2475,2469.15,2461.04,944686
18-07-2018,2469.15,2478.2,2523.05,2471.35,2495,2488.75,2496.47,1405478
19-07-2018,2488.75,2503.9,2537,2357.5,2511,2520.2,2464.93,4889817
20-07-2018,2520.2,2521,2745,2486.85,2721.95,2721.35,2656.7,7361274
23-07-2018,2721.35,2720,2797,2717,2751.65,2755.8,2767.3,3551888
24-07-2018,2755.8,2749,2758,2687.25,2716,2713.35,2709.44,2778837
25-07-2018,2713.35,2727,2778.3,2692,2699.8,2705.05,2738.22,1884105
26-07-2018,2705.05,2695,2728.4,2654.8,2697.95,2681.65,2688.94,2185905
27-07-2018,2681.65,2685,2724.5,2667.05,2719,2713.7,2699.63,958703
30-07-2018,2713.7,2715.55,2722.6,2666,2674.1,2678,2686.12,822162
31-07-2018,2678,2672,2708.9,2668.05,2704,2697.9,2694.64,711174
01-08-2018,2697.9,2715,2771.65,2702.7,2715,2722.8,2740.14,1584541
02-08-2018,2722.8,2714.3,2726.25,2680,2682.2,2683.85,2698.79,781173
03-08-2018,2683.85,2700,2709,2660.25,2681,2681.3,2685.24,741852
06-08-2018,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905
07-08-2018,2696.25,2705,2754.5,2682,2752.8,2747.35,2720.98,1166483
08-08-2018,2747.35,2755.2,2819.65,2752,2809.95,2813.15,2792.42,2113934
09-08-2018,2813.15,2824,2846.05,2800,2825.45,2830.15,2829.62,1147083
10-08-2018,2830.15,2816,2837.4,2791.25,2815,2808.45,2813.25,877508
13-08-2018,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365
14-08-2018,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658
16-08-2018,2830.2,2832,2908,2822.05,2856.2,2856.6,2872.05,2229727
17-08-2018,2856.6,2866,2885,2841.5,2851.2,2851.2,2859.54,688133
20-08-2018,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480
21-08-2018,2839.75,2840.85,2883,2824.8,2871.9,2871.8,2853.59,951549
23-08-2018,2871.8,2889,2909,2871.3,2891.05,2893.85,2894.11,1675920
24-08-2018,2893.85,2892,2943.4,2891.05,2920.5,2916.6,2925.6,1327710
27-08-2018,2916.6,2939.4,2959,2925.05,2958,2950.75,2941.26,976004
28-08-2018,2950.75,2982,2982,2925.8,2937,2932.6,2949.26,1233742
29-08-2018,2932.6,2930,2994,2930,2990,2985.5,2970.21,1402583
30-08-2018,2985.5,2993.9,2993.9,2920.95,2928,2926.75,2948.54,1452996
31-08-2018,2926.75,2935,2954.85,2841.1,2856,2856.6,2877.94,1357206
03-09-2018,2856.6,2880,2880,2715.3,2720.1,2724.05,2794.49,2516840
04-09-2018,2724.05,2724,2777.65,2683.5,2748,2746.3,2726.23,2606992
05-09-2018,2746.3,2740.15,2764.8,2668,2704.45,2716.9,2712.53,1728455
06-09-2018,2716.9,2729,2731.5,2671.4,2672.2,2684.1,2695.89,1147879
07-09-2018,2684.1,2698.4,2751.4,2672.6,2745,2744.2,2716.32,1264436
10-09-2018,2744.2,2732,2738,2596,2607.6,2615.65,2655.39,1570179
11-09-2018,2615.65,2621,2668.8,2562.25,2600,2600.75,2619.05,3357660
12-09-2018,2600.75,2617.95,2636.95,2516.1,2588.9,2594,2577.54,2682340
14-09-2018,2594,2630.5,2683.5,2626.25,2678,2672.2,2651.42,1795131
17-09-2018,2672.2,2660,2660,2588.25,2596,2604.6,2613.75,1455320
18-09-2018,2604.6,2610,2627.45,2559,2563.4,2570.4,2597.61,1449290
19-09-2018,2570.4,2585,2597.7,2486.5,2499,2499.55,2534.22,1894557
21-09-2018,2499.55,2530,2557,2124.65,2392.9,2379.4,2393.26,5750880
24-09-2018,2379.4,2422.15,2422.45,2168.6,2235,2260.8,2241.78,7798172
